,country,q027,q029,q127,q098,q130,q106,q131,q005,q006,q111,name
9380,7.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,3.0,1.0,Mainland China
9381,7.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,4.0,1.0,Mainland China
9382,7.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,Mainland China
9383,7.0,2.0,1.0,2.0,3.0,,,,,,,Mainland China
9384,7.0,2.0,1.0,2.0,3.0,,,3.0,2.0,,2.0,Mainland China
9385,7.0,2.0,1.0,2.0,,2.0,3.0,3.0,2.0,,2.0,Mainland China
9386,7.0,,1.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,2.0,Mainland China
9387,7.0,,1.0,2.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,Mainland China
9388,7.0,2.0,1.0,2.0,3.0,,,,3.0,4.0,,Mainland China
9389,7.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,,,3.0,Mainland China
9390,7.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,,4.0,Mainland China
9391,7.0,2.0,1.0,2.0,,,3.0,3.0,3.0,,,Mainland China
9392,7.0,2.0,1.0,2.0,,,3.0,3.0,2.0,2.0,4.0,Mainland China
9393,7.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,Mainland China
9394,7.0,2.0,1.0,2.0,3.0,,3.0,3.0,4.0,,2.0,Mainland China
9395,7.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,Mainland China
9396,7.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,Mainland China
9397,7.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,4.0,4.0,Mainland China
9398,7.0,2.0,1.0,2.0,2.0,,3.0,,2.0,,3.0,Mainland China
9399,7.0,2.0,1.0,2.0,,2.0,3.0,,1.0,,2.0,Mainland China
9400,7.0,2.0,1.0,2.0,,,3.0,,3.0,,,Mainland China
9401,7.0,2.0,1.0,2.0,3.0,2.0,4.0,,2.0,3.0,3.0,Mainland China
9402,7.0,1.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,Mainland China
9403,7.0,,1.0,2.0,,,,,,,,Mainland China
9404,7.0,2.0,1.0,2.0,,2.0,3.0,,2.0,,2.0,Mainland China
9405,7.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,1.0,1.0,5.0,Mainland China
9406,7.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,Mainland China
9407,7.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,Mainland China
9408,7.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,2.0,3.0,Mainland China
9409,7.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,3.0,1.0,Mainland China
9410,7.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,Mainland China
9411,7.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,,2.0,Mainland China
9412,7.0,1.0,1.0,3.0,3.0,3.0,4.0,3.0,1.0,,2.0,Mainland China
9413,7.0,1.0,1.0,2.0,,,3.0,,2.0,,1.0,Mainland China
9414,7.0,2.0,1.0,2.0,,,3.0,,3.0,2.0,,Mainland China
9415,7.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,,3.0,Mainland China
9416,7.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,Mainland China
9417,7.0,2.0,1.0,2.0,,2.0,3.0,2.0,3.0,,2.0,Mainland China
9418,7.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,,4.0,Mainland China
9419,7.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,Mainland China
9420,7.0,2.0,1.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,Mainland China
9421,7.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,,4.0,Mainland China
9422,7.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,Mainland China
9423,7.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,Mainland China
9424,7.0,2.0,1.0,2.0,,,3.0,,2.0,2.0,,Mainland China
9425,7.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,Mainland China
9426,7.0,2.0,1.0,2.0,2.0,,3.0,,2.0,,2.0,Mainland China
9427,7.0,2.0,1.0,2.0,3.0,,,3.0,1.0,,4.0,Mainland China
9428,7.0,1.0,1.0,,,,2.0,,2.0,3.0,2.0,Mainland China
9429,7.0,2.0,1.0,2.0,2.0,,2.0,,3.0,,2.0,Mainland China
9430,7.0,2.0,1.0,2.0,,2.0,3.0,,3.0,,2.0,Mainland China
9431,7.0,2.0,1.0,1.0,3.0,2.0,4.0,,1.0,,2.0,Mainland China
9432,7.0,2.0,1.0,2.0,3.0,,4.0,3.0,3.0,3.0,2.0,Mainland China
9433,7.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,Mainland China
9434,7.0,2.0,1.0,2.0,,,2.0,,2.0,,2.0,Mainland China
9435,7.0,2.0,1.0,2.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,Mainland China
9436,7.0,2.0,2.0,2.0,,2.0,4.0,,2.0,,2.0,Mainland China
9437,7.0,1.0,1.0,,2.0,,2.0,,2.0,3.0,2.0,Mainland China
9438,7.0,2.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,,4.0,Mainland China
9439,7.0,2.0,1.0,2.0,3.0,,,3.0,2.0,,,Mainland China
9440,7.0,2.0,1.0,2.0,3.0,2.0,,,3.0,3.0,4.0,Mainland China
9441,7.0,2.0,1.0,3.0,2.0,1.0,5.0,1.0,4.0,4.0,5.0,Mainland China
9442,7.0,2.0,1.0,,1.0,4.0,5.0,3.0,4.0,1.0,1.0,Mainland China
9443,7.0,2.0,,,,,5.0,2.0,2.0,,2.0,Mainland China
9444,7.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,Mainland China
9445,7.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,Mainland China
9446,7.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,3.0,5.0,Mainland China
9447,7.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,5.0,Mainland China
9448,7.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,,2.0,Mainland China
9449,7.0,2.0,1.0,3.0,3.0,2.0,4.0,3.0,4.0,,3.0,Mainland China
9450,7.0,2.0,1.0,1.0,1.0,3.0,,3.0,3.0,3.0,3.0,Mainland China
9451,7.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,Mainland China
9452,7.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,1.0,Mainland China
9453,7.0,2.0,1.0,2.0,3.0,1.0,4.0,4.0,4.0,,4.0,Mainland China
9454,7.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,Mainland China
9455,7.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,Mainland China
9456,7.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,,3.0,Mainland China
9457,7.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,3.0,Mainland China
9458,7.0,1.0,1.0,2.0,,,3.0,2.0,3.0,,3.0,Mainland China
9459,7.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,Mainland China
9460,7.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,3.0,Mainland China
9461,7.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,Mainland China
9462,7.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,Mainland China
9463,7.0,2.0,1.0,3.0,2.0,3.0,5.0,4.0,1.0,2.0,4.0,Mainland China
9464,7.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,Mainland China
9465,7.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,Mainland China
9466,7.0,2.0,1.0,2.0,2.0,3.0,3.0,,3.0,3.0,1.0,Mainland China
9467,7.0,2.0,1.0,2.0,3.0,2.0,5.0,4.0,3.0,2.0,1.0,Mainland China
9468,7.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,Mainland China
9469,7.0,2.0,2.0,2.0,,2.0,5.0,3.0,4.0,2.0,4.0,Mainland China
9470,7.0,2.0,,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,Mainland China
9471,7.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,Mainland China
9472,7.0,2.0,1.0,2.0,,2.0,2.0,3.0,3.0,,3.0,Mainland China
9473,7.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,Mainland China
9474,7.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,Mainland China
9475,7.0,2.0,1.0,2.0,,,3.0,,2.0,,,Mainland China
9476,7.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,,4.0,Mainland China
9477,7.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,Mainland China
9478,7.0,2.0,1.0,2.0,,,,,3.0,3.0,,Mainland China
9479,7.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,1.0,Mainland China
9480,7.0,2.0,1.0,1.0,,2.0,3.0,2.0,4.0,,3.0,Mainland China
9481,7.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,Mainland China
9482,7.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,4.0,Mainland China
9483,7.0,1.0,2.0,3.0,3.0,3.0,5.0,4.0,3.0,2.0,2.0,Mainland China
9484,7.0,,1.0,2.0,3.0,2.0,4.0,3.0,4.0,,4.0,Mainland China
9485,7.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,Mainland China
9486,7.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,Mainland China
9487,7.0,2.0,1.0,2.0,4.0,2.0,5.0,3.0,1.0,1.0,5.0,Mainland China
9488,7.0,2.0,1.0,1.0,,,,,,,,Mainland China
9489,7.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,Mainland China
9490,7.0,2.0,1.0,2.0,2.0,2.0,5.0,3.0,3.0,1.0,1.0,Mainland China
9491,7.0,2.0,1.0,2.0,3.0,,3.0,2.0,1.0,,5.0,Mainland China
9492,7.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,Mainland China
9493,7.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,3.0,4.0,Mainland China
9494,7.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,Mainland China
9495,7.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,Mainland China
9496,7.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,Mainland China
9497,7.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,Mainland China
9498,7.0,2.0,1.0,2.0,3.0,2.0,5.0,3.0,2.0,4.0,4.0,Mainland China
9499,7.0,1.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,2.0,4.0,Mainland China
9500,7.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,,4.0,Mainland China
9501,7.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,5.0,Mainland China
9502,7.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,,4.0,Mainland China
9503,7.0,2.0,1.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,4.0,Mainland China
9504,7.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,Mainland China
9505,7.0,2.0,1.0,2.0,3.0,,5.0,1.0,4.0,4.0,4.0,Mainland China
9506,7.0,2.0,1.0,2.0,2.0,,4.0,3.0,3.0,,1.0,Mainland China
9507,7.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,Mainland China
9508,7.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,,4.0,Mainland China
9509,7.0,2.0,1.0,,,,,,3.0,3.0,,Mainland China
9510,7.0,2.0,1.0,2.0,3.0,,4.0,,3.0,3.0,3.0,Mainland China
9511,7.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,Mainland China
9512,7.0,2.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,3.0,Mainland China
9513,7.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,Mainland China
9514,7.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,,,Mainland China
9515,7.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,Mainland China
9516,7.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,Mainland China
9517,7.0,2.0,1.0,2.0,4.0,,3.0,3.0,2.0,2.0,1.0,Mainland China
9518,7.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,Mainland China
9519,7.0,2.0,1.0,2.0,2.0,,4.0,3.0,3.0,3.0,4.0,Mainland China
9520,7.0,2.0,1.0,2.0,,,,3.0,2.0,2.0,4.0,Mainland China
9521,7.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,,3.0,Mainland China
9522,7.0,2.0,1.0,2.0,,,3.0,,3.0,,4.0,Mainland China
9523,7.0,2.0,1.0,2.0,2.0,,,3.0,3.0,4.0,2.0,Mainland China
9524,7.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,4.0,Mainland China
9525,7.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,,4.0,Mainland China
9526,7.0,2.0,1.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,Mainland China
9527,7.0,2.0,1.0,,2.0,,3.0,3.0,1.0,,5.0,Mainland China
9528,7.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,,1.0,Mainland China
9529,7.0,2.0,1.0,2.0,3.0,2.0,,,,2.0,,Mainland China
9530,7.0,2.0,1.0,3.0,,2.0,2.0,2.0,2.0,3.0,2.0,Mainland China
9531,7.0,2.0,1.0,2.0,2.0,,,,2.0,3.0,2.0,Mainland China
9532,7.0,2.0,1.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,Mainland China
9533,7.0,1.0,1.0,2.0,3.0,,,2.0,3.0,,4.0,Mainland China
9534,7.0,2.0,1.0,1.0,2.0,2.0,,4.0,2.0,,,Mainland China
9535,7.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,4.0,Mainland China
